@timestamp,@message,@logStream,@log
2024-03-17 14:34:50.901,"{""time"":""2024-03-17T14:34:50.901249885Z"",""stream"":""stderr"",""_p"":""F"",""log"":""E0317 14:34:50.901125       1 reflector.go:147] k8s.io/client-go@v0.28.3/tools/cache/reflector.go:229: Failed to watch *v1.Service: failed to list *v1.Service: services is forbidden: User \""system:serviceaccount:amazon-cloudwatch:cloudwatch-agent\"" cannot list resource \""services\"" in API group \""\"" at the cluster scope"",""kubernetes"":{""pod_name"":""cloudwatch-agent-npnpz"",""namespace_name"":""amazon-cloudwatch"",""pod_id"":""9c371329-3bfe-4bed-a0b0-5a57955a0223"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""cloudwatch-agent"",""docker_id"":""6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee"",""container_hash"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent@sha256:9e852d5058837ecec808c700e1d4d5083cc7bb133390ff01cdcb429575fe38da"",""container_image"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent:1.300034.0b498""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.cloudwatch-agent-npnpz_amazon-cloudwatch_cloudwatch-agent-6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:42.338,"{""time"":""2024-03-17T14:34:42.338103799Z"",""stream"":""stderr"",""_p"":""F"",""log"":""192.168.25.221 - - [17/Mar/2024 14:34:42] \""GET /readiness_check HTTP/1.1\"" 200 -"",""kubernetes"":{""pod_name"":""coworking-79b598b494-dmvbc"",""namespace_name"":""default"",""pod_id"":""2b146ce1-5bed-4157-bac3-f7c5c49f1e21"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""coworking"",""docker_id"":""48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451"",""container_hash"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository@sha256:f3bd205f8258159ac94f74505cd666cba680227504f0bc7bfb84e2147fb613c0"",""container_image"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository:latest""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.coworking-79b598b494-dmvbc_default_coworking-48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:42.336,"{""time"":""2024-03-17T14:34:42.336208817Z"",""stream"":""stderr"",""_p"":""F"",""log"":""192.168.25.221 - - [17/Mar/2024 14:34:42] \""GET /health_check HTTP/1.1\"" 200 -"",""kubernetes"":{""pod_name"":""coworking-79b598b494-dmvbc"",""namespace_name"":""default"",""pod_id"":""2b146ce1-5bed-4157-bac3-f7c5c49f1e21"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""coworking"",""docker_id"":""48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451"",""container_hash"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository@sha256:f3bd205f8258159ac94f74505cd666cba680227504f0bc7bfb84e2147fb613c0"",""container_image"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository:latest""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.coworking-79b598b494-dmvbc_default_coworking-48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:35.173,"{""time"":""2024-03-17T14:34:35.173693722Z"",""stream"":""stderr"",""_p"":""F"",""log"":""[2024-03-17 14:34:35,173] INFO in app: {'2023-02-12': 176, '2023-02-13': 196, '2023-02-09': 179, '2023-02-11': 147, '2023-02-14': 142, '2023-02-07': 40, '2023-02-10': 158, '2023-02-08': 203}"",""kubernetes"":{""pod_name"":""coworking-79b598b494-dmvbc"",""namespace_name"":""default"",""pod_id"":""2b146ce1-5bed-4157-bac3-f7c5c49f1e21"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""coworking"",""docker_id"":""48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451"",""container_hash"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository@sha256:f3bd205f8258159ac94f74505cd666cba680227504f0bc7bfb84e2147fb613c0"",""container_image"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository:latest""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.coworking-79b598b494-dmvbc_default_coworking-48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:33.212,"{""time"":""2024-03-17T14:34:33.212035623Z"",""stream"":""stderr"",""_p"":""F"",""log"":""2024-03-17T14:34:33Z I! {\""caller\"":\""awsemfexporter@v0.89.0/emf_exporter.go:175\"",\""msg\"":\""Finish processing resource metrics\"",\""kind\"":\""exporter\"",\""data_type\"":\""metrics\"",\""name\"":\""awsemf/containerinsights\"",\""labels\"":{\""AutoScalingGroupName\"":\""eks-arm-node-group-dac725d7-8f1a-c7ed-6b3c-837de1b830e7\"",\""ClusterName\"":\""coworking-cluster-4\"",\""ContainerName\"":\""coworking\"",\""EBSVolumeId\"":\""aws://us-east-1f/vol-06279ef592ede1154\"",\""FullPodName\"":\""coworking-85cc4f496f-2hzct\"",\""InstanceId\"":\""i-0bc01b2ba5ea2aa26\"",\""InstanceType\"":\""t4g.small\"",\""Namespace\"":\""default\"",\""NodeName\"":\""ip-192-168-25-221.ec2.internal\"",\""PodName\"":\""coworking\"",\""Service\"":\""postgresql-service\"",\""Sources\"":\""[\\\""apiserver\\\""]\"",\""Timestamp\"":\""1710686070509\"",\""Type\"":\""Pod\"",\""Version\"":\""0\"",\""container_status\"":\""Running\"",\""device\"":\""/dev/nvme0n1\"",\""fstype\"":\""vfs\"",\""interface\"":\""eth0\"",\""k8s.node.name\"":\""pending\"",\""kubernetes\"":\""{\\\""host\\\"":\\\""ip-192-168-25-221.ec2.internal\\\"",\\\""labels\\\"":{\\\""pod-template-hash\\\"":\\\""85cc4f496f\\\"",\\\""service\\\"":\\\""coworking\\\""},\\\""namespace_name\\\"":\\\""default\\\"",\\\""pod_id\\\"":\\\""b08e6a29-3a83-4402-af95-21e41a8cc3cc\\\"",\\\""pod_name\\\"":\\\""coworking-85cc4f496f-2hzct\\\"",\\\""pod_owners\\\"":[{\\\""owner_kind\\\"":\\\""Deployment\\\"",\\\""owner_name\\\"":\\\""coworking\\\""}]}\"",\""pod_status\"":\""Pending\""}}"",""kubernetes"":{""pod_name"":""cloudwatch-agent-npnpz"",""namespace_name"":""amazon-cloudwatch"",""pod_id"":""9c371329-3bfe-4bed-a0b0-5a57955a0223"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""cloudwatch-agent"",""docker_id"":""6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee"",""container_hash"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent@sha256:9e852d5058837ecec808c700e1d4d5083cc7bb133390ff01cdcb429575fe38da"",""container_image"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent:1.300034.0b498""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.cloudwatch-agent-npnpz_amazon-cloudwatch_cloudwatch-agent-6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:32.904,"{""time"":""2024-03-17T14:34:32.904472434Z"",""stream"":""stderr"",""_p"":""F"",""log"":""2024-03-17T14:34:32Z I! {\""caller\"":\""awsemfexporter@v0.89.0/emf_exporter.go:119\"",\""msg\"":\""Start processing resource metrics\"",\""kind\"":\""exporter\"",\""data_type\"":\""metrics\"",\""name\"":\""awsemf/containerinsights\"",\""labels\"":{\""AutoScalingGroupName\"":\""eks-arm-node-group-dac725d7-8f1a-c7ed-6b3c-837de1b830e7\"",\""ClusterName\"":\""coworking-cluster-4\"",\""ContainerName\"":\""coworking\"",\""EBSVolumeId\"":\""aws://us-east-1f/vol-06279ef592ede1154\"",\""FullPodName\"":\""coworking-85cc4f496f-2hzct\"",\""InstanceId\"":\""i-0bc01b2ba5ea2aa26\"",\""InstanceType\"":\""t4g.small\"",\""Namespace\"":\""default\"",\""NodeName\"":\""ip-192-168-25-221.ec2.internal\"",\""PodName\"":\""coworking\"",\""Service\"":\""postgresql-service\"",\""Sources\"":\""[\\\""apiserver\\\""]\"",\""Timestamp\"":\""1710686070509\"",\""Type\"":\""Pod\"",\""Version\"":\""0\"",\""container_status\"":\""Running\"",\""device\"":\""/dev/nvme0n1\"",\""fstype\"":\""vfs\"",\""interface\"":\""eth0\"",\""k8s.node.name\"":\""pending\"",\""kubernetes\"":\""{\\\""host\\\"":\\\""ip-192-168-25-221.ec2.internal\\\"",\\\""labels\\\"":{\\\""pod-template-hash\\\"":\\\""85cc4f496f\\\"",\\\""service\\\"":\\\""coworking\\\""},\\\""namespace_name\\\"":\\\""default\\\"",\\\""pod_id\\\"":\\\""b08e6a29-3a83-4402-af95-21e41a8cc3cc\\\"",\\\""pod_name\\\"":\\\""coworking-85cc4f496f-2hzct\\\"",\\\""pod_owners\\\"":[{\\\""owner_kind\\\"":\\\""Deployment\\\"",\\\""owner_name\\\"":\\\""coworking\\\""}]}\"",\""pod_status\"":\""Pending\""}}"",""kubernetes"":{""pod_name"":""cloudwatch-agent-npnpz"",""namespace_name"":""amazon-cloudwatch"",""pod_id"":""9c371329-3bfe-4bed-a0b0-5a57955a0223"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""cloudwatch-agent"",""docker_id"":""6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee"",""container_hash"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent@sha256:9e852d5058837ecec808c700e1d4d5083cc7bb133390ff01cdcb429575fe38da"",""container_image"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent:1.300034.0b498""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.cloudwatch-agent-npnpz_amazon-cloudwatch_cloudwatch-agent-6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:32.332,"{""time"":""2024-03-17T14:34:32.33295572Z"",""stream"":""stderr"",""_p"":""F"",""log"":""192.168.25.221 - - [17/Mar/2024 14:34:32] \""GET /readiness_check HTTP/1.1\"" 200 -"",""kubernetes"":{""pod_name"":""coworking-79b598b494-dmvbc"",""namespace_name"":""default"",""pod_id"":""2b146ce1-5bed-4157-bac3-f7c5c49f1e21"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""coworking"",""docker_id"":""48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451"",""container_hash"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository@sha256:f3bd205f8258159ac94f74505cd666cba680227504f0bc7bfb84e2147fb613c0"",""container_image"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository:latest""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.coworking-79b598b494-dmvbc_default_coworking-48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:32.328,"{""time"":""2024-03-17T14:34:32.328831584Z"",""stream"":""stderr"",""_p"":""F"",""log"":""192.168.25.221 - - [17/Mar/2024 14:34:32] \""GET /health_check HTTP/1.1\"" 200 -"",""kubernetes"":{""pod_name"":""coworking-79b598b494-dmvbc"",""namespace_name"":""default"",""pod_id"":""2b146ce1-5bed-4157-bac3-f7c5c49f1e21"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""coworking"",""docker_id"":""48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451"",""container_hash"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository@sha256:f3bd205f8258159ac94f74505cd666cba680227504f0bc7bfb84e2147fb613c0"",""container_image"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository:latest""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.coworking-79b598b494-dmvbc_default_coworking-48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:30.509,"{""time"":""2024-03-17T14:34:30.509163542Z"",""stream"":""stderr"",""_p"":""F"",""log"":""2024-03-17T14:34:30Z I! {\""caller\"":\""k8sapiserver/k8sapiserver.go:87\"",\""msg\"":\""collect data from K8s API Server...\"",\""kind\"":\""receiver\"",\""name\"":\""awscontainerinsightreceiver\"",\""data_type\"":\""metrics\""}"",""kubernetes"":{""pod_name"":""cloudwatch-agent-npnpz"",""namespace_name"":""amazon-cloudwatch"",""pod_id"":""9c371329-3bfe-4bed-a0b0-5a57955a0223"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""cloudwatch-agent"",""docker_id"":""6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee"",""container_hash"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent@sha256:9e852d5058837ecec808c700e1d4d5083cc7bb133390ff01cdcb429575fe38da"",""container_image"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent:1.300034.0b498""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.cloudwatch-agent-npnpz_amazon-cloudwatch_cloudwatch-agent-6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:22.897,"{""time"":""2024-03-17T14:34:22.89784526Z"",""stream"":""stderr"",""_p"":""F"",""log"":""2024-03-17T14:34:22Z I! {\""caller\"":\""awsemfexporter@v0.89.0/emf_exporter.go:175\"",\""msg\"":\""Finish processing resource metrics\"",\""kind\"":\""exporter\"",\""data_type\"":\""metrics\"",\""name\"":\""awsemf/containerinsights\"",\""labels\"":{\""http.scheme\"":\""https\"",\""net.host.name\"":\""10.100.0.1\"",\""net.host.port\"":\""443\"",\""service.instance.id\"":\""10.100.0.1:443\"",\""service.name\"":\""containerInsightsKubeAPIServerScraper/10.100.0.1\""}}"",""kubernetes"":{""pod_name"":""cloudwatch-agent-npnpz"",""namespace_name"":""amazon-cloudwatch"",""pod_id"":""9c371329-3bfe-4bed-a0b0-5a57955a0223"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""cloudwatch-agent"",""docker_id"":""6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee"",""container_hash"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent@sha256:9e852d5058837ecec808c700e1d4d5083cc7bb133390ff01cdcb429575fe38da"",""container_image"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent:1.300034.0b498""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.cloudwatch-agent-npnpz_amazon-cloudwatch_cloudwatch-agent-6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:22.453,"{""time"":""2024-03-17T14:34:22.453640785Z"",""stream"":""stderr"",""_p"":""F"",""log"":""2024-03-17T14:34:22Z I! {\""caller\"":\""awsemfexporter@v0.89.0/emf_exporter.go:119\"",\""msg\"":\""Start processing resource metrics\"",\""kind\"":\""exporter\"",\""data_type\"":\""metrics\"",\""name\"":\""awsemf/containerinsights\"",\""labels\"":{\""http.scheme\"":\""https\"",\""net.host.name\"":\""10.100.0.1\"",\""net.host.port\"":\""443\"",\""service.instance.id\"":\""10.100.0.1:443\"",\""service.name\"":\""containerInsightsKubeAPIServerScraper/10.100.0.1\""}}"",""kubernetes"":{""pod_name"":""cloudwatch-agent-npnpz"",""namespace_name"":""amazon-cloudwatch"",""pod_id"":""9c371329-3bfe-4bed-a0b0-5a57955a0223"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""cloudwatch-agent"",""docker_id"":""6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee"",""container_hash"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent@sha256:9e852d5058837ecec808c700e1d4d5083cc7bb133390ff01cdcb429575fe38da"",""container_image"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent:1.300034.0b498""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.cloudwatch-agent-npnpz_amazon-cloudwatch_cloudwatch-agent-6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:22.329,"{""time"":""2024-03-17T14:34:22.329418286Z"",""stream"":""stderr"",""_p"":""F"",""log"":""192.168.25.221 - - [17/Mar/2024 14:34:22] \""GET /health_check HTTP/1.1\"" 200 -"",""kubernetes"":{""pod_name"":""coworking-79b598b494-dmvbc"",""namespace_name"":""default"",""pod_id"":""2b146ce1-5bed-4157-bac3-f7c5c49f1e21"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""coworking"",""docker_id"":""48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451"",""container_hash"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository@sha256:f3bd205f8258159ac94f74505cd666cba680227504f0bc7bfb84e2147fb613c0"",""container_image"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository:latest""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.coworking-79b598b494-dmvbc_default_coworking-48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:22.328,"{""time"":""2024-03-17T14:34:22.328382178Z"",""stream"":""stderr"",""_p"":""F"",""log"":""192.168.25.221 - - [17/Mar/2024 14:34:22] \""GET /readiness_check HTTP/1.1\"" 200 -"",""kubernetes"":{""pod_name"":""coworking-79b598b494-dmvbc"",""namespace_name"":""default"",""pod_id"":""2b146ce1-5bed-4157-bac3-f7c5c49f1e21"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""coworking"",""docker_id"":""48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451"",""container_hash"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository@sha256:f3bd205f8258159ac94f74505cd666cba680227504f0bc7bfb84e2147fb613c0"",""container_image"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository:latest""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.coworking-79b598b494-dmvbc_default_coworking-48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:19.397,"{""time"":""2024-03-17T14:34:19.397916843Z"",""stream"":""stderr"",""_p"":""F"",""log"":""E0317 14:34:19.397849       1 reflector.go:147] k8s.io/client-go@v0.28.3/tools/cache/reflector.go:229: Failed to watch *v1.Service: failed to list *v1.Service: services is forbidden: User \""system:serviceaccount:amazon-cloudwatch:cloudwatch-agent\"" cannot list resource \""services\"" in API group \""\"" in the namespace \""amazon-cloudwatch\"""",""kubernetes"":{""pod_name"":""cloudwatch-agent-npnpz"",""namespace_name"":""amazon-cloudwatch"",""pod_id"":""9c371329-3bfe-4bed-a0b0-5a57955a0223"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""cloudwatch-agent"",""docker_id"":""6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee"",""container_hash"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent@sha256:9e852d5058837ecec808c700e1d4d5083cc7bb133390ff01cdcb429575fe38da"",""container_image"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent:1.300034.0b498""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.cloudwatch-agent-npnpz_amazon-cloudwatch_cloudwatch-agent-6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:19.397,"{""time"":""2024-03-17T14:34:19.397855987Z"",""stream"":""stderr"",""_p"":""F"",""log"":""W0317 14:34:19.397735       1 reflector.go:535] k8s.io/client-go@v0.28.3/tools/cache/reflector.go:229: failed to list *v1.Service: services is forbidden: User \""system:serviceaccount:amazon-cloudwatch:cloudwatch-agent\"" cannot list resource \""services\"" in API group \""\"" in the namespace \""amazon-cloudwatch\"""",""kubernetes"":{""pod_name"":""cloudwatch-agent-npnpz"",""namespace_name"":""amazon-cloudwatch"",""pod_id"":""9c371329-3bfe-4bed-a0b0-5a57955a0223"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""cloudwatch-agent"",""docker_id"":""6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee"",""container_hash"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent@sha256:9e852d5058837ecec808c700e1d4d5083cc7bb133390ff01cdcb429575fe38da"",""container_image"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent:1.300034.0b498""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.cloudwatch-agent-npnpz_amazon-cloudwatch_cloudwatch-agent-6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:12.330,"{""time"":""2024-03-17T14:34:12.330322218Z"",""stream"":""stderr"",""_p"":""F"",""log"":""192.168.25.221 - - [17/Mar/2024 14:34:12] \""GET /readiness_check HTTP/1.1\"" 200 -"",""kubernetes"":{""pod_name"":""coworking-79b598b494-dmvbc"",""namespace_name"":""default"",""pod_id"":""2b146ce1-5bed-4157-bac3-f7c5c49f1e21"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""coworking"",""docker_id"":""48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451"",""container_hash"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository@sha256:f3bd205f8258159ac94f74505cd666cba680227504f0bc7bfb84e2147fb613c0"",""container_image"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository:latest""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.coworking-79b598b494-dmvbc_default_coworking-48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:12.328,"{""time"":""2024-03-17T14:34:12.328122028Z"",""stream"":""stderr"",""_p"":""F"",""log"":""192.168.25.221 - - [17/Mar/2024 14:34:12] \""GET /health_check HTTP/1.1\"" 200 -"",""kubernetes"":{""pod_name"":""coworking-79b598b494-dmvbc"",""namespace_name"":""default"",""pod_id"":""2b146ce1-5bed-4157-bac3-f7c5c49f1e21"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""coworking"",""docker_id"":""48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451"",""container_hash"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository@sha256:f3bd205f8258159ac94f74505cd666cba680227504f0bc7bfb84e2147fb613c0"",""container_image"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository:latest""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.coworking-79b598b494-dmvbc_default_coworking-48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:11.670,"{""time"":""2024-03-17T14:34:11.670814535Z"",""stream"":""stderr"",""_p"":""F"",""log"":""E0317 14:34:11.670682       1 reflector.go:147] k8s.io/client-go@v0.28.3/tools/cache/reflector.go:229: Failed to watch *v1.Service: failed to list *v1.Service: services is forbidden: User \""system:serviceaccount:amazon-cloudwatch:cloudwatch-agent\"" cannot list resource \""services\"" in API group \""\"" at the cluster scope"",""kubernetes"":{""pod_name"":""cloudwatch-agent-npnpz"",""namespace_name"":""amazon-cloudwatch"",""pod_id"":""9c371329-3bfe-4bed-a0b0-5a57955a0223"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""cloudwatch-agent"",""docker_id"":""6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee"",""container_hash"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent@sha256:9e852d5058837ecec808c700e1d4d5083cc7bb133390ff01cdcb429575fe38da"",""container_image"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent:1.300034.0b498""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.cloudwatch-agent-npnpz_amazon-cloudwatch_cloudwatch-agent-6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:11.670,"{""time"":""2024-03-17T14:34:11.670768636Z"",""stream"":""stderr"",""_p"":""F"",""log"":""W0317 14:34:11.670637       1 reflector.go:535] k8s.io/client-go@v0.28.3/tools/cache/reflector.go:229: failed to list *v1.Service: services is forbidden: User \""system:serviceaccount:amazon-cloudwatch:cloudwatch-agent\"" cannot list resource \""services\"" in API group \""\"" at the cluster scope"",""kubernetes"":{""pod_name"":""cloudwatch-agent-npnpz"",""namespace_name"":""amazon-cloudwatch"",""pod_id"":""9c371329-3bfe-4bed-a0b0-5a57955a0223"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""cloudwatch-agent"",""docker_id"":""6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee"",""container_hash"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent@sha256:9e852d5058837ecec808c700e1d4d5083cc7bb133390ff01cdcb429575fe38da"",""container_image"":""public.ecr.aws/cloudwatch-agent/cloudwatch-agent:1.300034.0b498""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.cloudwatch-agent-npnpz_amazon-cloudwatch_cloudwatch-agent-6d2a68942ab4f5be622147535d57cec952a9920a44c69da09ead89ed95519cee.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
2024-03-17 14:34:05.173,"{""time"":""2024-03-17T14:34:05.173396395Z"",""stream"":""stderr"",""_p"":""F"",""log"":""[2024-03-17 14:34:05,173] INFO in app: {'2023-02-12': 176, '2023-02-13': 196, '2023-02-09': 179, '2023-02-11': 147, '2023-02-14': 142, '2023-02-07': 40, '2023-02-10': 158, '2023-02-08': 203}"",""kubernetes"":{""pod_name"":""coworking-79b598b494-dmvbc"",""namespace_name"":""default"",""pod_id"":""2b146ce1-5bed-4157-bac3-f7c5c49f1e21"",""host"":""ip-192-168-25-221.ec2.internal"",""container_name"":""coworking"",""docker_id"":""48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451"",""container_hash"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository@sha256:f3bd205f8258159ac94f74505cd666cba680227504f0bc7bfb84e2147fb613c0"",""container_image"":""559873331581.dkr.ecr.us-east-1.amazonaws.com/coworking-repository:latest""}}",ip-192-168-25-221.ec2.internal-application.var.log.containers.coworking-79b598b494-dmvbc_default_coworking-48a0df4be3939338623e5589d2be9cc9671b4eb8b729ce1f0dd090096f97b451.log,559873331581:/aws/containerinsights/coworking-cluster-4/application
